population_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2816,1,NA,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549668,0.0665110520549659,0.0665110520549668,NA,NA,NA,NA,NA,NA
2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2875,1,0.0301987463776658,0.0301987463776658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3527,1,0.0250711868408386,0.0250711868408389,0.0250711868408389,0.0250711868408386,0.0250711868408389,0.0250711868408391,0.0250711868408388,0.0250711868408388,0.0250711868408388,0.0250711868408388,0.0250711868408388,0.0250711868408389,0.0250711868408388,0.025071186840839,NA,NA,NA
3632,1,-0.0223362520104964,-0.022336252010503,-0.0223362520105383,-0.0223362520105868,-0.0223362520106213,-0.0223362520106232,-0.0223362520105894,-0.0223362520105257,-0.0223362520104328,-0.0223362520103044,-0.0223362520101381,-0.0223362520099479,-0.0223362520097629,-0.0223362520096111,-0.022336252009503,-0.0223362520094325,-0.022336252009397
3499,1,NA,-0.0940415490077692,-0.0906403511094671,-0.0838480535856917,-0.0737050495277627,-0.0605010757657953,-0.0453546865289318,-0.0288662784825255,-0.012318884058842,0.00373545833832867,0.018371627526091,0.0312491992523889,0.0419315976918946,0.0502993760631918,0.0563113230659436,0.0600476738399108,0.0618705802444717
3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3631,1,-0.00412304694456878,-0.00468287457749561,-0.00492555357408164,-0.00430711853104815,-0.00246715318899382,0.000534574160576895,0.00437563208345937,0.00876810954352081,0.0136139799159932,0.0188579111163051,0.0241846425823939,0.0289064269578466,0.0322532947949261,0.033907053779818,0.0343534775574917,0.0345120822914022,0.0345913846583577
3526,1,NA,0.0891368308784821,0.089136830878482,0.0891368308784821,0.089136830878482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432,1,NA,NA,NA,NA,NA,NA,NA,0.0323726632260384,0.0323726632260379,0.0323726632260379,0.0323726632260382,0.0323726632260379,0.032372663226038,0.0323726632260379,0.0323726632260383,0.0323726632260379,0.032372663226038
3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1,0.00405834702525354,0.00405834702525376,0.00405834702525354,0.00405834702525354,0.00405834702525354,0.00405834702525354,0.00405834702525376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1,-0.122926326729798,-0.122926326729798,-0.122926326729798,-0.122926326729798,-0.122926326729798,-0.122926326729798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,1,-0.0356240316253698,-0.0356240316253698,-0.0356240316253702,-0.0356240316253698,-0.0356240316253702,-0.0356240316253693,-0.0356240316253693,-0.0356240316253702,-0.0356240316253693,NA,NA,NA,NA,NA,NA,NA,NA
832,1,-0.279049735107112,-0.279049735107111,-0.279049735107111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,1,-0.0269036736389558,-0.0269036736389563,-0.0269036736389558,-0.0269036736389561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,1,-0.352827377716696,-0.352827377716696,-0.352827377716696,-0.352827377716696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,1,-0.347600224112424,-0.347600224112424,-0.347600224112424,-0.347600224112424,-0.347600224112424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1,-0.0358760025057556,-0.0358760025057561,-0.0358760025057561,-0.0358760025057556,-0.0358760025057556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,1,-0.15983302953205,-0.15983302953205,-0.159833029532051,-0.15983302953205,-0.15983302953205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,1,-0.0884024903909899,-0.0884024903909895,-0.088402490390989,-0.0884024903909895,-0.0884024903909899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,1,0.115837754318017,0.115837754318018,0.115837754318017,0.115837754318017,0.115837754318017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,1,0.0295207998576843,0.0295207998576839,0.0295207998576843,0.0295207998576843,0.0295207998576839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,1,0.0511587305243357,0.0511587305243353,0.0511587305243353,0.0511587305243353,0.0511587305243353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,1,-0.000529403416687835,-0.000529403416687391,-0.000529403416687391,-0.000529403416687835,-0.000529403416687391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,1,-0.117013207386851,-0.11701320738685,-0.11701320738685,-0.117013207386851,-0.11701320738685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,1,-0.154612499662073,-0.154612499662073,-0.154612499662073,-0.154612499662073,-0.154612499662073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,1,-0.088789267881149,-0.088789267881149,-0.0887892678811486,-0.088789267881149,-0.088789267881149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,1,-0.153213982270393,-0.153213982270393,-0.153213982270393,-0.153213982270392,-0.153213982270393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,1,-0.139867493787937,-0.139867493787938,-0.139867493787938,-0.139867493787937,-0.139867493787937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,1,0.106423147827272,0.106423147827272,0.106423147827272,0.106423147827272,0.106423147827272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,1,-0.0571021388010848,-0.0571021388010857,-0.0571021388010844,-0.0571021388010853,-0.0571021388010853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,1,0.0846240713833266,0.0846240713833266,0.0846240713833266,0.0846240713833266,0.0846240713833266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,1,0.0468642805956323,0.0468642805956314,0.0468642805956319,0.0468642805956323,0.0468642805956319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,1,-0.150200456488858,-0.150200456488858,-0.150200456488858,-0.150200456488858,-0.150200456488858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,1,-0.0113889852863263,-0.0113889852863261,-0.0113889852863262,-0.0113889852863263,-0.0113889852863262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,1,-0.0200833534818536,-0.0200833534818541,-0.0200833534818541,-0.0200833534818541,-0.0200833534818536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,1,-0.0432465142634593,-0.0432465142634599,-0.0432465142634593,-0.0432465142634595,-0.0432465142634593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,1,0.0891276779012578,0.0891276779012578,0.0891276779012582,0.0891276779012578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,1,0.126407395282091,0.126407395282091,0.126407395282091,0.126407395282091,0.126407395282091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,1,NA,0.220040464952081,0.220040464952082,0.220040464952081,0.220040464952082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,1,NA,0.0907893929606121,0.0907893929606116,0.0907893929606121,0.0907893929606116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3147,1,NA,-0.0056055562357471,-0.0298975286707752,-0.0763507674891526,-0.132208446705507,-0.173532833735173,-0.173030336503189,-0.112737203567828,-0.002750553580251,0.106862858149864,0.14483491392442,0.0699108642997193,-0.0858081134490736,-0.231366521014708,-0.289330369838813,-0.2613015721843,-0.217137950320494
951,1,NA,NA,-0.244502123435624,-0.244502123435625,-0.244502123435624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,1,NA,NA,0.0328866045987386,0.032886604598739,0.032886604598739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,1,NA,NA,NA,-0.183925075183463,-0.183925075183464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,1,NA,NA,NA,-0.301029995664114,-0.301029995664114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,1,NA,NA,NA,-0.256922030872381,-0.256922030872381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953,1,NA,NA,NA,-0.252574989160079,-0.252574989160079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,1,-0.0263356981448233,-0.0263356981448242,-0.0263356981448233,-0.0263356981448242,-0.0263356981448233,-0.0263356981448251,-0.0263356981448233,-0.0263356981448242,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,1,0.0108162612374327,0.0108162612374327,0.0108162612374332,0.0108162612374327,0.0108162612374332,0.0108162612374327,0.0108162612374327,0.0108162612374332,0.0108162612374327,0.0108162612374332,0.0108162612374327,NA,NA,NA,NA,NA,NA
3216,1,-0.0121941416653084,-0.0121941416652178,-0.0121941416650935,-0.0121941416649465,-0.0121941416648004,-0.0121941416646671,-0.0121941416645637,-0.012194141664494,-0.0121941416644558,-0.0121941416644442,-0.0121941416644464,-0.0121941416644562,-0.012194141664462,NA,NA,NA,NA
993,1,NA,-0.0181405791642968,-0.0181405791642977,-0.0181405791642968,-0.0181405791642968,-0.0181405791642968,-0.0181405791642977,-0.0181405791642977,-0.0181405791642968,-0.0181405791642968,-0.0181405791642968,NA,NA,NA,NA,NA,NA
3217,1,NA,0.0124829034908522,0.0124829034908513,0.0124829034908518,0.0124829034908518,0.0124829034908522,0.0124829034908513,0.0124829034908518,0.0124829034908522,0.0124829034908518,0.0124829034908518,0.0124829034908513,0.0124829034908522,0.0124829034908518,0.0124829034908518,NA,NA
3742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,1,-0.0174012126507144,-0.0174012126507148,-0.0174012126507153,-0.0174012126507144,-0.0174012126507148,-0.0174012126507148,-0.0174012126507153,-0.0174012126507144,-0.0174012126507148,-0.0174012126507148,NA,NA,NA,NA,NA,NA,NA
1058,1,NA,0.0295912478383236,0.029591247838324,0.0295912478383236,0.029591247838324,0.029591247838324,0.029591247838324,0.029591247838324,0.0295912478383236,0.029591247838324,0.029591247838324,NA,NA,NA,NA,NA,NA
4102,1,NA,-0.0120827309831855,-0.0120827309831864,-0.0120827309831864,-0.0120827309831855,-0.0120827309831864,-0.0120827309831855,-0.0120827309831864,-0.0120827309831864,-0.0120827309831864,-0.0120827309831846,-0.0120827309831864,-0.0120827309831864,-0.0120827309831859,-0.0120827309831864,NA,NA
1056,1,NA,NA,0.0637204444628501,0.063720444462851,0.0637204444628505,0.063720444462851,0.063720444462851,0.0637204444628505,0.063720444462851,0.0637204444628505,NA,NA,NA,NA,NA,NA,NA
1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,1,0.0089182564943231,0.00891825649432398,0.0089182564943231,0.00891825649432354,0.00891825649432354,0.00891825649432354,0.0089182564943231,0.00891825649432398,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,1,-0.0458844226388555,-0.0458844226388564,-0.0458844226388555,-0.0458844226388555,-0.0458844226388564,-0.0458844226388555,-0.0458844226388555,-0.0458844226388564,-0.0458844226388564,-0.0458844226388564,NA,NA,NA,NA,NA,NA,NA
1172,1,NA,0.0385748498269525,0.0385748498269525,0.0385748498269525,0.0385748498269525,0.0385748498269525,0.0385748498269525,0.0385748498269525,0.0385748498269525,NA,NA,NA,NA,NA,NA,NA,NA
1173,1,NA,0.0506011225358849,0.050601122535884,0.0506011225358849,0.0506011225358849,0.050601122535884,0.0506011225358849,0.0506011225358849,0.0506011225358849,0.0506011225358849,0.050601122535884,NA,NA,NA,NA,NA,NA
1186,1,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,-0.0482364737587817,NA,NA,NA,NA,NA,NA,NA
1187,1,0.0544431142703239,0.0544431142703239,0.0544431142703239,0.054443114270323,0.0544431142703239,0.0544431142703248,0.0544431142703239,0.0544431142703234,0.0544431142703239,0.0544431142703234,NA,NA,NA,NA,NA,NA,NA
1275,1,0.031685920543616,0.031685920543616,0.031685920543616,0.0316859205436151,0.0316859205436151,0.0316859205436169,0.0316859205436151,0.031685920543616,0.0316859205436151,0.0316859205436169,0.0316859205436151,NA,NA,NA,NA,NA,NA
1274,1,-0.123032209960497,-0.123032209960497,-0.123032209960496,-0.123032209960497,-0.123032209960497,-0.123032209960497,-0.123032209960497,-0.123032209960496,-0.123032209960497,-0.123032209960497,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1344,1,-0.154259009326577,-0.154259009326577,-0.154259009326577,-0.154259009326577,-0.154259009326577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349,1,-0.183953551617157,-0.183953551617157,-0.183953551617157,-0.183953551617157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1,-0.391279099175187,-0.391279099175186,-0.391279099175187,-0.391279099175187,-0.391279099175186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1351,1,0.0178397662569143,0.0178397662569139,0.0178397662569147,0.0178397662569147,0.0178397662569139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1354,1,0.371890819263756,0.371890819263756,0.371890819263756,0.371890819263756,0.371890819263756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,1,NA,0.475500722837795,0.475500722837795,0.475500722837795,0.475500722837795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1346,1,NA,0.056783740911474,0.0266556093326234,-0.0304379751324361,-0.0965458540335054,-0.142548875661475,-0.142710543290392,-0.0905200284971748,-0.00891589775225386,0.0543716414529142,0.0520629601140028,-0.0277645891569604,-0.145216423953591,-0.232529410803087,-0.246187095162008,-0.202609442617781,-0.159589102196945
1355,1,NA,NA,NA,0.0255762612236783,0.0255762612236785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,1,-0.145364084882544,-0.145364084882545,-0.145364084882544,-0.145364084882544,-0.145364084882544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363,1,0.0420881391565304,0.04208813915653,0.0420881391565295,0.0420881391565304,0.0420881391565295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,1,-0.024188603529236,-0.0241886035292347,-0.024188603529236,-0.024188603529236,-0.0241886035292347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,1,0.0304914968067838,0.0304914968067838,0.0304914968067833,0.0304914968067838,0.0304914968067833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,1,0.028713955093937,0.0287139550939379,0.0287139550939375,0.0287139550939379,0.028713955093937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,1,-0.00352521691782393,-0.00352521691782393,-0.00352521691782304,-0.00352521691782393,-0.00352521691782393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,1,-0.102915374689923,-0.102915374689923,-0.102915374689923,-0.102915374689923,-0.102915374689923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,1,0.0831784816660965,0.0831784816660974,0.0831784816660965,0.0831784816660965,0.0831784816660965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,1,-0.0659701624803186,-0.0659701624803186,-0.0659701624803186,-0.0659701624803186,-0.0659701624803191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,1,-0.0799151727054679,-0.0799151727054683,-0.0799151727054674,-0.0799151727054683,-0.0799151727054674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,1,0.027636402108782,0.027636402108782,0.0276364021087816,0.027636402108782,0.027636402108782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,1,-0.0665596905756196,-0.0665596905756196,-0.0665596905756192,-0.0665596905756196,-0.0665596905756196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,1,-0.0259616559871518,-0.0259616559871523,-0.0259616559871514,-0.0259616559871514,-0.0259616559871523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,1,-0.103074200418393,-0.103074200418392,-0.103074200418393,-0.103074200418392,-0.103074200418392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,1,0.123381645122415,0.123381645122416,0.123381645122415,0.123381645122415,0.123381645122415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,1,0.0603693638442477,0.0603693638442477,0.0603693638442468,0.0603693638442477,0.0603693638442477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,1,0.047136143686199,0.047136143686199,0.047136143686199,0.047136143686199,0.047136143686199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,1,0.0696144253198243,0.0696144253198248,0.0696144253198239,0.0696144253198243,0.0696144253198248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1,0.117900705877177,0.117900705877177,0.117900705877178,0.117900705877177,0.117900705877177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,1,0.0148298056197058,0.0148298056197049,0.0148298056197058,0.0148298056197049,0.0148298056197058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,1,0.285296817266308,0.285296817266308,0.285296817266307,0.285296817266307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,1,-0.0016464737268147,-0.00164647372681426,-0.00164647372681426,-0.00164647372681426,-0.0016464737268147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1,NA,0.0564086328283655,0.0564086328283664,0.056408632828366,0.0564086328283651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,1,NA,0.0140833513893237,0.0140833513893237,0.0140833513893242,0.0140833513893233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,1,NA,NA,-0.109830613920786,-0.109830613920785,-0.109830613920785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,1,NA,NA,-0.0802141212365037,-0.0802141212365042,-0.0802141212365042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,1,NA,NA,NA,-0.0912180342494633,-0.0912180342494637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,1,NA,NA,NA,-0.322296958639249,-0.32229695863925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,1,NA,NA,NA,0.14939278737087,0.14939278737087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,1,NA,NA,NA,-0.224640386330343,-0.224640386330343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
