Binomial	ID	year	popvalue
Falco_rusticolus	4184	1971	61.548107
Dryobates_villosus	4185	1971	0.264
Mareca_americana	4186	1971	2849744
Empidonax_hammondii	4187	1971	2.7
Histrionicus_histrionicus	4188	1971	1.2314507
Zonotrichia_querula	4189	1971	14.761492
Catharus_guttatus	4191	1971	19.2
Larus_argentatus	4192	1971	44.340897
Acanthis_hornemanni	4193	1971	5.957868
Lophodytes_cucullatus	4194	1971	12.037021
Podiceps_auritus	4195	1971	29.979311
Eremophila_alpestris	4196	1971	37
Scolopax_minor	4197	1971	0.047
Haemorhous_mexicanus	4198	1971	0.467
Troglodytes_aedon	4199	1971	4.29
Vireo_huttoni	4201	1971	0.127
Larus_glaucoides	4202	1971	10.34125
Passerina_cyanea	4203	1971	0.629
Charadrius_vociferus	4204	1971	3.38
Somateria_spectabilis	4205	1971	10.222512
Rallus_elegans	4206	1971	0.536
Calcarius_lapponicus	4207	1971	12.943566
Calamospiza_melanocorys	4209	1971	45.4
Chondestes_grammacus	4210	1971	0.121
Passerina_amoena	4211	1971	0.689
Ixobrychus_exilis	4213	1971	0.00489
Empidonax_minimus	4214	1971	5.64
Ammospiza_leconteii	4216	1971	1.68
Larus_fuscus	4217	1971	0.026259432
Aythya_affinis	4218	1971	4.03
Recurvirostra_americana	4219	1971	0.607
Calypte_anna	4220	1971	0.00663192
Melanerpes_lewis	4222	1971	0.0746
Melospiza_lincolnii	4223	1971	5.03
Hydrocoloeus_minutus	4224	1971	6.588846
Lanius_ludovicianus	4225	1971	1.12
Numenius_americanus	4226	1971	0.965
Asio_otus	4228	1971	11.529234
Clangula_hyemalis	4229	1971	19.758633
Geothlypis_tolmiei	4230	1971	3.34
Setophaga_magnolia	4232	1971	3.95
Anas_platyrhynchos	4233	1971	6.48
Limosa_fedoa	4234	1971	2.41
Brachyramphus_marmoratus	4235	1971	10.057721
Cistothorus_palustris	4236	1971	0.159
Falco_columbarius	4237	1971	0.0294
Sialia_currucoides	4238	1971	0.813
Poecile_gambeli	4239	1971	1.87
Charadrius_montanus	4240	1971	0.548
Zenaida_macroura	4241	1971	2.12
Geothlypis_philadelphia	4243	1971	6.35
Leiothlypis_ruficapilla	4244	1971	7.25
Ammospiza_nelsoni	4245	1971	0.11
Colinus_virginianus	4246	1971	2.85
Cardinalis_cardinalis	4247	1971	0.251
Colaptes_auratus	4248	1971	2.94
Accipiter_gentilis	4251	1971	0.0128
Circus_hudsonius	4252	1971	0.354
Centronyx_bairdii	4253	1971	9.31
Surnia_ulula	4254	1971	30.176544
Mimus_polyglottos	4255	1971	0.010832259
Setophaga_americana	4256	1971	0.577
Anas_acuta	4257	1971	4351491
Glaucidium_gnoma	4258	1971	5.2606115
Stelgidopteryx_serripennis	4259	1971	1.28
Aegolius_acadicus	4260	1971	33.33688
Spatula_clypeata	4261	1971	1586170
Lanius_borealis	4262	1971	15.22042
Parkesia_noveboracensis	4263	1971	4.39
Haliaeetus_leucocephalus	4264	1971	0.0254
Contopus_cooperi	4265	1971	2.44
Leiothlypis_celata	4266	1971	3.63
Icterus_spurius	4267	1971	0.0242
Pandion_haliaetus	4268	1971	0.0634
Seiurus_aurocapilla	4269	1971	8.12
Gavia_pacifica	4270	1971	34.827988
Troglodytes_pacificus	4271	1971	3.09
Empidonax_difficilis	4272	1971	1.86
Setophaga_palmarum	4273	1971	1.48
Icterus_galbula	4275	1971	2.37
Urile_pelagicus	4276	1971	9.3202
Falco_peregrinus	4277	1971	10.283198
Vireo_philadelphicus	4278	1971	0.586
Podilymbus_podiceps	4279	1971	0.344
Cepphus_columba	4280	1971	6.4178
Dryocopus_pileatus	4281	1971	0.19
Pinicola_enucleator	4282	1971	17.456005
Spinus_pinus	4283	1971	6.3
Setophaga_pinus	4284	1971	0.154
Patagioenas_fasciata	4286	1971	12.2
Falco_mexicanus	4287	1971	0.0112
Haemorhous_purpureus	4288	1971	1.17
Progne_subis	4289	1971	0.812
Calidris_maritima	4290	1971	49.752632
Sitta_pygmaea	4291	1971	0.527
Alca_torda	4292	1971	16354.9
Loxia_curvirostra	4293	1971	0.874
Melanerpes_carolinus	4295	1971	0.00596
Mergus_serrator	4296	1971	48.220184
Riparia_riparia	4297	1971	20.2
Sitta_canadensis	4298	1971	0.854
Sphyrapicus_ruber	4299	1971	0.746
Vireo_olivaceus	4300	1971	10.4
Aythya_americana	4301	1971	346496
Melanerpes_erythrocephalus	4302	1971	0.204
Sphyrapicus_nuchalis	4303	1971	0.794
Podiceps_grisegena	4304	1971	9.122689
Buteo_lineatus	4305	1971	0.0229
Buteo_jamaicensis	4306	1971	0.343
Gavia_stellata	4307	1971	33.997475
Tyto_alba	4308	1971	0.4582781
Agelaius_phoeniceus	4309	1971	17.1
Larus_delawarensis	4311	1971	2.31
Aythya_collaris	4312	1971	4.126679
Calidris_ptilocnemis	4313	1971	0.07186825
Salpinctes_obsoletus	4314	1971	0.0153
Pheucticus_ludovicianus	4315	1971	1.49
Buteo_lagopus	4316	1971	27.485119
Corthylio_calendula	4317	1971	17.068314
Archilochus_colubris	4318	1971	0.092
Hirundo_rustica	4319	1971	9.86
Oxyura_jamaicensis	4320	1971	189238
Bonasa_umbellus	4322	1971	0.636
Selasphorus_rufus	4323	1971	3.24
Euphagus_carolinus	4324	1971	25.92087
Antigone_canadensis	4326	1971	0.165
Passerculus_sandwichensis	4327	1971	18.2
Sayornis_saya	4328	1971	0.0551
Piranga_olivacea	4329	1971	0.337
Botaurus_lentiginosus	4330	1971	0.878
Strix_varia	4331	1971	0.0114
Cistothorus_stellaris	4332	1971	0.666
Accipiter_striatus	4335	1971	0.0132
Tympanuchus_phasianellus	4336	1971	0.379
Asio_flammeus	4338	1971	28.55626
Calcarius_pictus	4339	1971	5.39272
Plectrophenax_nivalis	4340	1971	8.337594
Bubo_scandiacus	4341	1971	25.003256
Bucephala_islandica	4342	1971	16.543407
Tringa_solitaria	4343	1971	0.399
Melospiza_melodia	4344	1971	10.1
Dendragapus_fuliginosus	4345	1971	1.28
Porzana_carolina	4346	1971	1.13
Actitis_macularius	4347	1971	1.39
Pipilo_maculatus	4348	1971	2.37
Anthus_spragueii	4349	1971	7.33
Canachites_canadensis	4350	1971	11.369999
Cyanocitta_stelleri	4351	1971	1.01
Setophaga_castanea	4353	1971	1.36
Melanitta_perspicillata	4354	1971	79.66737
Calidris_virgata	4355	1971	23.577343
Buteo_swainsoni	4356	1971	0.661
Catharus_ustulatus	4357	1971	21.3
Melospiza_georgiana	4358	1971	1.26
Leiothlypis_peregrina	4359	1971	13.8
Rhynchophanes_mccownii	4360	1971	27.4
Uria_lomvia	4361	1971	1113461.1
Myadestes_townsendi	4362	1971	0.313
Setophaga_townsendi	4363	1971	2.66
Megaceryle_alcyon	4364	1971	0.331
Tachycineta_bicolor	4365	1971	6.06
Cygnus_buccinator	4366	1971	0.0141
Baeolophus_bicolor	4368	1971	0.000682
Cygnus_columbianus	4369	1971	8.742113
Cathartes_aura	4370	1971	0.0117
Bartramia_longicauda	4371	1971	0.426
Ixoreus_naevius	4372	1971	2.72
Chaetura_vauxi	4373	1971	0.5
Catharus_fuscescens	4374	1971	4.95
Thryomanes_bewickii	4375	1971	4.41
Pooecetes_gramineus	4376	1971	10.5
Tachycineta_thalassina	4377	1971	4.26
Rallus_limicola	4378	1971	0.0122
Tringa_incana	4379	1971	11.810985
Vireo_gilvus	4380	1971	3.62
Sialia_mexicana	4381	1971	0.0145
Larus_occidentalis	4383	1971	0.0271065
Tyrannus_verticalis	4384	1971	0.967
Sturnella_neglecta	4385	1971	25.6
Catharus_bicknelli	4386	1971	0.0645
Calidris_mauri	4387	1971	26.608532
Megascops_kennicottii	4388	1971	1.0449944
Piranga_ludoviciana	4389	1971	2.53
Contopus_sordidulus	4390	1971	3.36
Sitta_carolinensis	4392	1971	0.106
Zonotrichia_leucophrys	4393	1971	82.814606
Plegadis_chihi	4394	1971	0.000186
Zonotrichia_albicollis	4396	1971	54.8359
Aeronautes_saxatalis	4398	1971	0.0534
Loxia_leucoptera	4399	1971	4.848247
Melanitta_deglandi	4400	1971	10.110082
Grus_americana	4401	1971	0.19861446
Meleagris_gallopavo	4402	1971	0.00163
Tringa_semipalmata	4403	1971	1.71
Lagopus_lagopus	4405	1971	6.5425515
Phalaropus_tricolor	4406	1971	1.19
Gallinago_delicata	4407	1971	4.74
Haematopus_bachmani	4408	1971	2.280215
Cardellina_pusilla	4409	1971	4.83
Troglodytes_hiemalis	4410	1971	3.68
Aix_sponsa	4411	1971	0.0349
Hylocichla_mustelina	4412	1971	2.15
Coturnicops_noveboracensis	4413	1971	5.925425
Setophaga_petechia	4414	1971	8.48
Empidonax_flaviventris	4415	1971	1.13
Sphyrapicus_varius	4416	1971	1.71
Coccyzus_americanus	4417	1971	0.0749
Gavia_adamsii	4418	1971	24.395685
Melanitta_americana	4419	1971	27.378231
Icteria_virens	4420	1971	0.028
Xanthocephalus_xanthocephalus	4421	1971	5.59
Setophaga_coronata	4422	1971	12.6
Vireo_flavifrons	4423	1971	0.0479
Cypseloides_niger	4424	1971	3.82
Anas_rubripes	4425	1971	0.426
Chlidonias_niger	4426	1971	9.32
Arenaria_melanocephala	4427	1971	10.654275
Mniotilta_varia	4428	1971	1.23
Picoides_arcticus	4429	1971	0.0723
Coccyzus_erythropthalmus	4431	1971	1.1
Pica_hudsonia	4432	1971	7.17
Setophaga_fusca	4433	1971	1.38
Poecile_atricapillus	4434	1971	1.87
Archilochus_alexandri	4435	1971	0.00854
Fulica_americana	4436	1971	767032
Nycticorax_nycticorax	4437	1971	0.199
Pheucticus_melanocephalus	4438	1971	0.791
Chroicocephalus_ridibundus	4439	1971	32.14959
Himantopus_mexicanus	4441	1971	0.000486
Setophaga_striata	4442	1971	7.14
Setophaga_caerulescens	4443	1971	0.578
Setophaga_nigrescens	4444	1971	2.78
Setophaga_virens	4445	1971	1.58
Cyanocitta_cristata	4446	1971	1.69
Corvus_brachyrhynchos	4447	1971	16.5
